number,incident_state,made_sla,opened_at,impact,urgency,priority,knowledge,resolved_at,closed_at,vendor,product,country
INC0026497,Active,True,5/5/2016 15:27,2 - Medium,2 - Medium,3 - Moderate,False,9/5/2016 16:21,14/5/2016 17:07,Emerald,Croc,Peru
INC0018923,Awaiting User Info,True,14/4/2016 03:05,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 05:27,4/5/2016 06:07,Ruby,LadyBug,Singapore
INC0000493,Awaiting User Info,True,1/3/2016 06:05,2 - Medium,2 - Medium,3 - Moderate,True,17/3/2016 14:28,24/3/2016 18:59,Ruby,Ant,Greece
INC0020780,Active,True,19/4/2016 09:39,2 - Medium,2 - Medium,3 - Moderate,False,27/4/2016 11:54,2/5/2016 12:07,Ruby,Ant,Norway
INC0011074,New,True,24/3/2016 12:56,3 - Low,3 - Low,4 - Low,False,29/3/2016 17:56,3/4/2016 17:59,Emerald,Boa,Germany
INC0013325,Closed,True,31/3/2016 08:29,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 10:13,1/4/2016 10:42,Ruby,LadyBug,Saudi Arabia
INC0025733,New,True,4/5/2016 09:45,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 10:38,9/5/2016 11:07,Emerald,Turtle,Indonesia
INC0002776,Awaiting User Info,True,4/3/2016 23:06,2 - Medium,2 - Medium,3 - Moderate,True,21/3/2016 08:25,26/3/2016 08:59,Emerald,Frog,Switzerland
INC0025713,Resolved,True,4/5/2016 09:23,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 09:26,9/5/2016 10:07,Sapphire,BlueTang,Indonesia
INC0026465,New,True,5/5/2016 14:41,2 - Medium,2 - Medium,3 - Moderate,False,5/5/2016 14:50,10/5/2016 15:07,Emerald,Boa,Poland
INC0016484,Closed,False,7/4/2016 11:28,2 - Medium,2 - Medium,3 - Moderate,False,5/5/2016 15:32,10/5/2016 16:07,Ruby,LadyBug,United Arab Emirates
INC0020463,Active,True,18/4/2016 14:14,2 - Medium,2 - Medium,3 - Moderate,False,18/4/2016 14:32,23/4/2016 15:07,Ruby,Ant,Mexico
INC0022199,New,True,25/4/2016 10:25,2 - Medium,2 - Medium,3 - Moderate,False,28/4/2016 14:46,3/5/2016 15:07,Sapphire,BlueJay,Portugal
INC0003281,Resolved,True,7/3/2016 10:49,2 - Medium,2 - Medium,3 - Moderate,True,7/4/2016 16:20,12/4/2016 16:59,Emerald,Turtle,Peru
INC0023004,New,True,27/4/2016 08:29,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 13:30,7/5/2016 14:07,Sapphire,BlueJay,Kenya
INC0019333,Active,True,14/4/2016 16:33,2 - Medium,2 - Medium,3 - Moderate,False,15/4/2016 11:09,20/4/2016 11:10,Ruby,LadyBug,Mexico
INC0004408,Closed,False,8/3/2016 15:42,2 - Medium,2 - Medium,3 - Moderate,True,22/3/2016 15:03,27/3/2016 15:59,Emerald,Frog,Indonesia
INC0010091,Resolved,True,22/3/2016 14:42,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 10:17,5/4/2016 10:59,Emerald,Boa,Spain
INC0012783,Active,True,30/3/2016 07:05,2 - Medium,2 - Medium,3 - Moderate,False,30/3/2016 12:03,1/4/2016 10:42,Ruby,LadyBug,India
INC0006359,Awaiting User Info,True,14/3/2016 03:09,2 - Medium,2 - Medium,3 - Moderate,False,14/3/2016 11:23,24/3/2016 18:51,Emerald,Croc,New Zealand
INC0011484,Active,True,26/3/2016 11:29,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 08:21,11/4/2016 08:59,Emerald,Turtle,New Zealand
INC0024176,Active,True,29/4/2016 12:10,2 - Medium,2 - Medium,3 - Moderate,False,13/5/2016 14:27,18/5/2016 15:07,Emerald,Turtle,Singapore
INC0009414,Awaiting User Info,True,21/3/2016 11:32,2 - Medium,2 - Medium,3 - Moderate,False,24/3/2016 16:32,29/3/2016 16:59,Emerald,Frog,Saudi Arabia
INC0020282,New,True,18/4/2016 10:08,2 - Medium,2 - Medium,3 - Moderate,False,18/4/2016 10:42,23/4/2016 11:07,Emerald,Boa,Ecuador
INC0010038,Active,True,22/3/2016 14:02,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 10:37,11/4/2016 10:59,Ruby,Shrimp,Argentina
INC0020427,New,True,18/4/2016 13:29,2 - Medium,2 - Medium,3 - Moderate,False,28/4/2016 14:56,3/5/2016 15:07,Sapphire,Peacock,Denmark
INC0012815,Active,True,30/3/2016 08:20,2 - Medium,2 - Medium,3 - Moderate,False,18/4/2016 12:51,23/4/2016 13:07,Ruby,Ant,United States
INC0026148,New,True,5/5/2016 08:22,2 - Medium,2 - Medium,3 - Moderate,False,5/5/2016 09:19,10/5/2016 10:07,Ruby,LadyBug,United Arab Emirates
INC0003189,New,True,7/3/2016 09:43,2 - Medium,2 - Medium,3 - Moderate,True,11/3/2016 09:58,24/3/2016 18:50,Sapphire,Peacock,Egypt
INC0004382,Closed,False,8/3/2016 15:09,2 - Medium,2 - Medium,3 - Moderate,True,9/3/2016 10:48,24/3/2016 18:41,Emerald,Croc,Austria
INC0016861,Resolved,True,8/4/2016 09:50,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 10:02,13/4/2016 10:59,Emerald,Boa,Czech Republic
INC0023298,Awaiting User Info,True,27/4/2016 15:28,2 - Medium,2 - Medium,3 - Moderate,False,28/4/2016 15:23,3/5/2016 16:07,Sapphire,Glaucus,Brazil
INC0027197,Active,True,8/5/2016 08:56,2 - Medium,2 - Medium,3 - Moderate,False,14/6/2016 08:26,19/6/2016 09:00,Ruby,LadyBug,Ecuador
INC0021173,Active,True,20/4/2016 08:38,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 08:55,25/4/2016 09:07,Emerald,Boa,China
INC0011252,Awaiting User Info,True,24/3/2016 17:11,2 - Medium,2 - Medium,3 - Moderate,False,5/4/2016 16:12,10/4/2016 16:59,Ruby,Shrimp,Portugal
INC0020509,Active,True,18/4/2016 15:08,2 - Medium,2 - Medium,3 - Moderate,False,26/4/2016 08:26,1/5/2016 09:07,Ruby,Fox,Croatia
INC0009684,Awaiting User Info,True,21/3/2016 17:14,2 - Medium,2 - Medium,3 - Moderate,False,22/3/2016 10:59,27/3/2016 11:59,Sapphire,BlueTang,Netherlands
INC0015777,Active,True,6/4/2016 08:58,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 12:05,11/4/2016 12:59,Ruby,Fox,Denmark
INC0017058,New,True,8/4/2016 14:29,2 - Medium,2 - Medium,3 - Moderate,False,13/4/2016 17:25,18/4/2016 16:11,Emerald,Frog,New Zealand
INC0021203,Closed,True,20/4/2016 09:29,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 09:41,25/4/2016 10:07,Ruby,Shrimp,Poland
INC0011844,New,True,28/3/2016 10:41,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 11:21,4/5/2016 12:07,Ruby,Shrimp,Italy
INC0001127,Active,True,2/3/2016 10:39,2 - Medium,2 - Medium,3 - Moderate,True,26/4/2016 14:50,1/5/2016 15:07,Ruby,Shrimp,Singapore
INC0023292,Active,True,27/4/2016 15:15,2 - Medium,2 - Medium,3 - Moderate,False,7/6/2016 09:31,12/6/2016 10:07,Sapphire,Peacock,Canada
INC0014608,Awaiting User Info,True,4/4/2016 08:46,2 - Medium,2 - Medium,3 - Moderate,False,11/4/2016 11:45,16/4/2016 12:07,Sapphire,BlueTang,Bolivia
INC0018045,Active,True,12/4/2016 10:51,2 - Medium,2 - Medium,3 - Moderate,False,14/4/2016 11:02,19/4/2016 11:07,Sapphire,Glaucus,Egypt
INC0007664,Active,True,16/3/2016 10:30,2 - Medium,2 - Medium,3 - Moderate,False,17/3/2016 15:35,24/3/2016 19:01,Ruby,Shrimp,Japan
INC0026477,Awaiting User Info,True,5/5/2016 14:56,2 - Medium,2 - Medium,3 - Moderate,False,12/5/2016 12:15,17/5/2016 13:07,Sapphire,Peacock,Finland
INC0027627,Resolved,True,9/5/2016 16:42,2 - Medium,2 - Medium,3 - Moderate,False,10/5/2016 09:18,15/5/2016 10:07,Ruby,Fox,Hungary
INC0012347,Active,True,29/3/2016 09:35,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 09:36,3/4/2016 09:59,Ruby,Shrimp,Czech Republic
INC0000669,Awaiting User Info,True,1/3/2016 12:01,2 - Medium,2 - Medium,3 - Moderate,True,4/3/2016 08:02,9/3/2016 09:00,Sapphire,Peacock,Switzerland
INC0025726,Active,True,4/5/2016 09:38,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 09:57,9/5/2016 10:07,Ruby,Ant,Norway
INC0016845,Active,True,8/4/2016 09:33,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 10:08,13/4/2016 10:59,Ruby,Shrimp,Austria
INC0002133,Active,True,3/3/2016 17:17,2 - Medium,2 - Medium,3 - Moderate,True,9/3/2016 14:57,24/3/2016 18:40,Sapphire,Peacock,Croatia
INC0025509,New,True,3/5/2016 15:33,2 - Medium,2 - Medium,3 - Moderate,False,25/5/2016 10:46,30/5/2016 11:07,Sapphire,Glaucus,New Zealand
INC0000139,New,True,29/2/2016 09:50,2 - Medium,2 - Medium,3 - Moderate,True,1/3/2016 09:56,6/3/2016 10:00,Emerald,Boa,Japan
INC0024662,New,True,2/5/2016 08:37,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 08:41,7/5/2016 09:07,Sapphire,BlueTang,Bolivia
INC0012861,Closed,False,30/3/2016 09:02,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 09:21,11/4/2016 09:59,Ruby,LadyBug,Chile
INC0007287,Closed,False,15/3/2016 13:10,2 - Medium,2 - Medium,3 - Moderate,False,22/3/2016 15:54,27/3/2016 15:59,Emerald,Frog,Sweden
INC0020849,Active,True,19/4/2016 11:27,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 15:37,16/5/2016 16:07,Emerald,Frog,Hungary
INC0015450,Resolved,True,5/4/2016 11:44,2 - Medium,2 - Medium,3 - Moderate,False,6/4/2016 14:30,11/4/2016 14:59,Emerald,Croc,Austria
INC0016091,New,True,6/4/2016 15:18,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 15:19,13/4/2016 15:59,Sapphire,BlueJay,Philippines
INC0015516,Active,True,5/4/2016 13:42,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 16:39,24/4/2016 17:07,Ruby,Ant,Netherlands
INC0022662,Closed,True,26/4/2016 09:40,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 22:04,2/5/2016 10:26,Ruby,Shrimp,China
INC0003898,Active,True,8/3/2016 07:53,2 - Medium,2 - Medium,3 - Moderate,True,18/3/2016 17:26,24/3/2016 18:59,Emerald,Frog,Argentina
INC0013218,New,True,30/3/2016 16:32,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 10:12,5/4/2016 10:59,Ruby,Shrimp,South Korea
INC0005139,New,True,10/3/2016 05:54,2 - Medium,2 - Medium,3 - Moderate,True,10/3/2016 06:12,24/3/2016 18:51,Emerald,Boa,South Africa
INC0000679,Awaiting User Info,True,1/3/2016 12:12,3 - Low,3 - Low,4 - Low,True,4/3/2016 15:54,9/3/2016 16:00,Sapphire,Glaucus,United Kingdom
INC0002846,Awaiting User Info,True,5/3/2016 14:35,2 - Medium,2 - Medium,3 - Moderate,True,23/3/2016 15:53,28/3/2016 15:59,Sapphire,Peacock,Argentina
INC0001028,New,True,2/3/2016 09:01,2 - Medium,2 - Medium,3 - Moderate,True,16/3/2016 11:23,24/3/2016 18:59,Sapphire,BlueTang,Egypt
INC0003964,Active,True,8/3/2016 08:41,2 - Medium,2 - Medium,3 - Moderate,True,9/3/2016 12:19,24/3/2016 18:41,Emerald,Turtle,Canada
INC0014659,New,True,4/4/2016 09:11,2 - Medium,2 - Medium,3 - Moderate,False,5/4/2016 14:04,10/4/2016 14:59,Ruby,Ant,United Arab Emirates
INC0008579,Active,True,18/3/2016 08:57,2 - Medium,2 - Medium,3 - Moderate,False,18/3/2016 09:56,24/3/2016 19:02,Sapphire,Glaucus,Egypt
INC0010090,Awaiting User Info,True,22/3/2016 14:41,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 09:31,1/4/2016 10:43,Emerald,Frog,South Korea
INC0022444,Active,True,25/4/2016 15:23,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 15:31,30/4/2016 16:07,Sapphire,Glaucus,Nigeria
INC0012115,Active,True,28/3/2016 15:24,2 - Medium,2 - Medium,3 - Moderate,False,14/4/2016 11:38,19/4/2016 12:07,Emerald,Turtle,Thailand
INC0000804,New,True,1/3/2016 15:36,2 - Medium,2 - Medium,3 - Moderate,True,10/3/2016 12:12,24/3/2016 18:50,Emerald,Croc,Denmark
INC0013531,Active,True,31/3/2016 13:20,2 - Medium,2 - Medium,3 - Moderate,False,30/11/2016 16:16,5/12/2016 17:00,Emerald,Boa,New Zealand
INC0022005,Active,True,25/4/2016 01:59,2 - Medium,2 - Medium,3 - Moderate,False,27/4/2016 11:07,2/5/2016 11:10,Sapphire,BlueJay,France
INC0006990,Active,True,15/3/2016 07:57,2 - Medium,2 - Medium,3 - Moderate,False,17/3/2016 10:51,24/3/2016 19:00,Sapphire,Peacock,Nigeria
INC0018032,Closed,True,12/4/2016 10:32,2 - Medium,2 - Medium,3 - Moderate,False,12/4/2016 14:46,17/4/2016 15:07,Emerald,Croc,United States
INC0023751,Active,True,28/4/2016 13:44,2 - Medium,2 - Medium,3 - Moderate,False,12/5/2016 08:26,17/5/2016 09:07,Ruby,Shrimp,Ireland
INC0009150,Awaiting User Info,True,21/3/2016 01:09,1 - High,1 - High,1 - Critical,False,6/4/2016 17:54,11/4/2016 17:59,Emerald,Croc,Croatia
INC0016615,New,True,7/4/2016 14:51,2 - Medium,2 - Medium,3 - Moderate,False,12/4/2016 12:15,17/4/2016 13:07,Emerald,Frog,Germany
INC0018182,New,True,12/4/2016 13:49,2 - Medium,2 - Medium,3 - Moderate,False,12/4/2016 17:56,17/4/2016 18:07,Emerald,Boa,Colombia
INC0014829,Resolved,True,4/4/2016 11:42,2 - Medium,2 - Medium,3 - Moderate,False,8/4/2016 08:53,13/4/2016 08:59,Emerald,Turtle,Malaysia
INC0028056,New,True,10/5/2016 17:18,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 14:41,16/5/2016 15:07,Ruby,Ant,Sweden
INC0003416,New,True,7/3/2016 11:56,2 - Medium,2 - Medium,3 - Moderate,True,28/3/2016 17:18,2/4/2016 17:59,Ruby,LadyBug,South Africa
INC0013634,Closed,True,31/3/2016 15:33,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 15:39,5/4/2016 15:59,Ruby,Ant,Australia
INC0026815,New,True,6/5/2016 11:18,2 - Medium,2 - Medium,3 - Moderate,False,6/5/2016 17:20,11/5/2016 18:07,Sapphire,BlueTang,Egypt
INC0022302,New,True,25/4/2016 12:17,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 08:57,7/5/2016 09:07,Sapphire,Glaucus,Germany
INC0028810,New,True,12/5/2016 13:07,2 - Medium,2 - Medium,3 - Moderate,False,13/5/2016 15:10,18/5/2016 16:07,Sapphire,BlueJay,Poland
INC0016821,Resolved,True,8/4/2016 09:12,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 11:02,25/4/2016 11:07,Emerald,Turtle,Netherlands
INC0028090,Closed,True,10/5/2016 22:10,3 - Low,3 - Low,4 - Low,False,10/5/2016 22:11,15/5/2016 23:07,Sapphire,BlueTang,United States
INC0009989,Active,True,22/3/2016 12:09,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 14:54,28/3/2016 14:59,Emerald,Frog,Colombia
INC0009547,Resolved,True,21/3/2016 14:37,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 08:28,28/3/2016 08:59,Emerald,Frog,Philippines
INC0021621,New,True,20/4/2016 17:17,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 08:41,30/4/2016 09:07,Sapphire,BlueTang,Austria
INC0006420,New,True,14/3/2016 08:36,2 - Medium,2 - Medium,3 - Moderate,False,24/3/2016 13:20,29/3/2016 13:59,Emerald,Croc,Italy
INC0012930,New,True,30/3/2016 10:09,3 - Low,3 - Low,4 - Low,False,14/10/2016 09:40,19/10/2016 11:00,Sapphire,Glaucus,Portugal
INC0007752,New,True,16/3/2016 11:54,2 - Medium,2 - Medium,3 - Moderate,False,18/3/2016 09:48,24/3/2016 19:01,Emerald,Frog,Nigeria
INC0014866,Closed,True,4/4/2016 12:26,2 - Medium,2 - Medium,3 - Moderate,False,5/4/2016 16:50,10/4/2016 16:59,Emerald,Turtle,United States
INC0023670,Active,True,28/4/2016 11:30,2 - Medium,2 - Medium,3 - Moderate,False,19/5/2016 18:31,24/5/2016 19:07,Sapphire,BlueJay,United States
INC0013497,New,True,31/3/2016 11:58,2 - Medium,2 - Medium,3 - Moderate,False,1/4/2016 16:05,6/4/2016 16:59,Ruby,LadyBug,Peru
INC0011496,New,True,26/3/2016 13:19,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 09:19,2/4/2016 09:59,Sapphire,BlueJay,New Zealand
INC0009762,New,True,22/3/2016 07:35,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 09:45,3/4/2016 09:59,Sapphire,Glaucus,Saudi Arabia
INC0027109,Active,True,7/5/2016 08:17,1 - High,1 - High,1 - Critical,False,12/5/2016 15:22,17/5/2016 16:07,Ruby,Fox,United States
INC0013655,Awaiting User Info,True,31/3/2016 15:53,2 - Medium,2 - Medium,3 - Moderate,False,7/4/2016 01:36,12/4/2016 01:59,Sapphire,BlueJay,Finland
INC0010784,Closed,False,23/3/2016 22:31,1 - High,2 - Medium,2 - High,False,24/3/2016 10:34,29/3/2016 10:59,Ruby,LadyBug,United Arab Emirates
INC0001840,Awaiting User Info,True,3/3/2016 11:24,2 - Medium,2 - Medium,3 - Moderate,True,19/3/2016 14:52,24/3/2016 18:59,Emerald,Croc,Spain
INC0025633,Closed,True,4/5/2016 05:08,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 05:12,9/5/2016 06:07,Sapphire,Glaucus,Greece
INC0001334,Closed,False,2/3/2016 14:01,2 - Medium,2 - Medium,3 - Moderate,True,6/4/2016 11:06,11/4/2016 11:59,Sapphire,BlueTang,United Kingdom
INC0022730,Active,True,26/4/2016 11:32,2 - Medium,2 - Medium,3 - Moderate,False,20/5/2016 15:16,25/5/2016 16:07,Ruby,Shrimp,India
INC0026965,Active,True,6/5/2016 15:46,2 - Medium,2 - Medium,3 - Moderate,False,27/5/2016 09:43,1/6/2016 10:07,Emerald,Croc,Singapore
INC0020249,Awaiting User Info,True,18/4/2016 09:48,2 - Medium,2 - Medium,3 - Moderate,False,19/4/2016 14:00,24/4/2016 14:07,Sapphire,Peacock,Australia
INC0000077,New,True,29/2/2016 08:27,2 - Medium,2 - Medium,3 - Moderate,True,29/2/2016 09:04,5/3/2016 10:00,Sapphire,Glaucus,Ecuador
INC0000700,Resolved,True,1/3/2016 12:37,2 - Medium,2 - Medium,3 - Moderate,True,1/3/2016 16:04,6/3/2016 17:00,Emerald,Frog,Thailand
INC0006235,Resolved,True,11/3/2016 18:39,2 - Medium,2 - Medium,3 - Moderate,False,15/3/2016 11:13,24/3/2016 19:00,Sapphire,Peacock,Czech Republic
INC0009411,Resolved,True,21/3/2016 11:31,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 12:02,28/3/2016 12:59,Sapphire,Peacock,Hungary
INC0001332,Active,True,2/3/2016 14:00,2 - Medium,2 - Medium,3 - Moderate,True,6/4/2016 13:43,11/4/2016 13:59,Sapphire,Peacock,Peru
INC0022726,Closed,True,26/4/2016 11:23,2 - Medium,2 - Medium,3 - Moderate,False,?,1/5/2016 12:07,Ruby,LadyBug,Brazil
INC0003317,Closed,False,7/3/2016 11:10,2 - Medium,2 - Medium,3 - Moderate,True,7/3/2016 11:45,24/3/2016 18:41,Emerald,Turtle,Sweden
INC0027254,Resolved,True,9/5/2016 08:10,2 - Medium,2 - Medium,3 - Moderate,False,9/5/2016 10:55,14/5/2016 11:07,Emerald,Croc,Egypt
INC0013254,Awaiting User Info,True,30/3/2016 17:29,2 - Medium,2 - Medium,3 - Moderate,False,1/4/2016 14:22,6/4/2016 14:59,Ruby,LadyBug,United Kingdom
INC0010143,Awaiting User Info,True,22/3/2016 15:49,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 05:53,3/4/2016 05:59,Ruby,Ant,United Arab Emirates
INC0005802,New,True,11/3/2016 09:27,2 - Medium,2 - Medium,3 - Moderate,False,17/3/2016 09:46,24/3/2016 19:00,Emerald,Frog,Austria
INC0008084,Active,True,17/3/2016 08:38,2 - Medium,2 - Medium,3 - Moderate,False,5/4/2016 08:48,10/4/2016 08:59,Sapphire,Glaucus,United Kingdom
INC0024675,Active,True,2/5/2016 08:49,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 10:19,7/5/2016 11:07,Ruby,Fox,Ecuador
INC0009238,Resolved,True,21/3/2016 09:07,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 11:50,28/3/2016 11:59,Emerald,Turtle,Greece
INC0005008,Active,True,9/3/2016 15:18,2 - Medium,2 - Medium,3 - Moderate,True,28/6/2016 11:29,3/7/2016 12:00,Emerald,Boa,Spain
INC0008128,Awaiting User Info,True,17/3/2016 09:12,2 - Medium,2 - Medium,3 - Moderate,False,2/4/2016 10:59,7/4/2016 11:59,Sapphire,BlueTang,Italy
INC0025413,Active,True,3/5/2016 12:48,2 - Medium,2 - Medium,3 - Moderate,False,3/5/2016 13:14,8/5/2016 14:07,Sapphire,Peacock,Pakistan
INC0001369,Resolved,True,2/3/2016 14:34,2 - Medium,2 - Medium,3 - Moderate,True,10/3/2016 09:34,24/3/2016 18:50,Ruby,LadyBug,Portugal
INC0027527,Closed,True,9/5/2016 14:28,2 - Medium,2 - Medium,3 - Moderate,False,9/5/2016 15:57,14/5/2016 16:07,Emerald,Boa,Singapore
INC0020147,Closed,False,18/4/2016 08:17,2 - Medium,2 - Medium,3 - Moderate,False,22/4/2016 17:06,27/4/2016 17:07,Emerald,Boa,China
INC0022643,Closed,True,26/4/2016 09:22,2 - Medium,2 - Medium,3 - Moderate,False,26/4/2016 09:30,1/5/2016 10:07,Emerald,Turtle,Brazil
INC0006111,Awaiting User Info,True,11/3/2016 15:01,2 - Medium,2 - Medium,3 - Moderate,False,15/3/2016 00:02,24/3/2016 19:00,Ruby,Fox,South Korea
INC0012296,Closed,True,29/3/2016 08:33,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 08:51,3/4/2016 08:59,Ruby,LadyBug,Turkey
INC0003235,Closed,False,7/3/2016 10:21,2 - Medium,2 - Medium,3 - Moderate,True,9/3/2016 10:54,24/3/2016 18:40,Sapphire,BlueTang,Italy
INC0024710,Awaiting User Info,True,2/5/2016 09:10,2 - Medium,2 - Medium,3 - Moderate,False,10/5/2016 14:22,15/5/2016 15:07,Ruby,Ant,Belgium
INC0023349,New,True,27/4/2016 17:04,2 - Medium,2 - Medium,3 - Moderate,False,2/5/2016 09:53,7/5/2016 10:07,Ruby,Shrimp,South Korea
INC0013015,Closed,True,30/3/2016 11:54,2 - Medium,2 - Medium,3 - Moderate,False,30/3/2016 15:39,4/4/2016 15:59,Emerald,Frog,Kenya
INC0001532,Active,True,2/3/2016 17:13,2 - Medium,2 - Medium,3 - Moderate,True,4/3/2016 13:55,9/3/2016 14:00,Emerald,Croc,Philippines
INC0006670,Active,True,14/3/2016 12:08,2 - Medium,2 - Medium,3 - Moderate,False,29/3/2016 15:56,3/4/2016 15:59,Sapphire,Glaucus,Thailand
INC0009280,Resolved,True,21/3/2016 09:41,2 - Medium,2 - Medium,3 - Moderate,False,22/3/2016 16:10,27/3/2016 16:59,Emerald,Turtle,Switzerland
INC0025678,Closed,True,4/5/2016 08:44,2 - Medium,2 - Medium,3 - Moderate,False,4/5/2016 08:56,9/5/2016 09:07,Emerald,Frog,Romania
INC0010759,Active,True,23/3/2016 18:03,2 - Medium,2 - Medium,3 - Moderate,False,23/3/2016 19:30,28/3/2016 19:59,Sapphire,Peacock,Morocco
INC0011591,Active,True,27/3/2016 18:08,2 - Medium,2 - Medium,3 - Moderate,False,30/3/2016 16:36,4/4/2016 16:59,Ruby,Shrimp,Greece
INC0007206,Awaiting User Info,True,15/3/2016 11:17,2 - Medium,2 - Medium,3 - Moderate,False,17/3/2016 17:43,24/3/2016 19:01,Sapphire,BlueTang,Ecuador
INC0008451,Awaiting User Info,True,17/3/2016 16:38,2 - Medium,1 - High,2 - High,False,29/3/2016 15:49,3/4/2016 15:59,Emerald,Turtle,Finland
INC0016354,New,True,7/4/2016 09:06,2 - Medium,2 - Medium,3 - Moderate,False,12/4/2016 09:12,12/4/2016 10:04,Ruby,Ant,Israel
INC0019751,New,True,15/4/2016 13:40,2 - Medium,2 - Medium,3 - Moderate,False,15/4/2016 14:55,20/4/2016 15:07,Ruby,Ant,Argentina
INC0022280,Active,True,25/4/2016 11:46,2 - Medium,2 - Medium,3 - Moderate,False,25/4/2016 11:59,30/4/2016 12:07,Ruby,Fox,United States
INC0003988,Active,True,8/3/2016 08:57,2 - Medium,2 - Medium,3 - Moderate,True,18/3/2016 10:44,24/3/2016 18:59,Sapphire,BlueTang,Finland
INC0017489,Active,True,11/4/2016 10:04,2 - Medium,2 - Medium,3 - Moderate,False,11/4/2016 17:22,16/4/2016 18:07,Ruby,LadyBug,Philippines
INC0019408,Resolved,True,15/4/2016 00:49,2 - Medium,2 - Medium,3 - Moderate,False,15/4/2016 09:08,20/4/2016 09:10,Ruby,LadyBug,Nigeria
INC0017243,Resolved,True,9/4/2016 16:46,2 - Medium,2 - Medium,3 - Moderate,False,?,14/4/2016 17:59,Emerald,Boa,Ireland
INC0002325,Awaiting User Info,True,4/3/2016 09:46,1 - High,1 - High,1 - Critical,True,9/3/2016 09:22,14/3/2016 10:00,Emerald,Turtle,France
INC0012311,New,True,29/3/2016 08:54,2 - Medium,2 - Medium,3 - Moderate,False,1/4/2016 11:46,6/4/2016 11:59,Ruby,Fox,Greece
INC0001884,Active,True,3/3/2016 12:16,2 - Medium,2 - Medium,3 - Moderate,True,8/3/2016 16:14,24/3/2016 18:40,Ruby,Fox,India
INC0023811,Resolved,True,28/4/2016 15:04,2 - Medium,2 - Medium,3 - Moderate,False,29/4/2016 13:41,4/5/2016 14:07,Ruby,Ant,Israel
INC0013457,Active,True,31/3/2016 10:58,2 - Medium,2 - Medium,3 - Moderate,False,1/4/2016 17:53,6/4/2016 17:59,Sapphire,Peacock,Romania
INC0021230,New,True,20/4/2016 10:05,2 - Medium,2 - Medium,3 - Moderate,False,20/4/2016 15:26,25/4/2016 16:07,Ruby,Fox,South Africa
INC0028067,Closed,True,10/5/2016 18:01,2 - Medium,2 - Medium,3 - Moderate,False,11/5/2016 15:33,16/5/2016 16:07,Sapphire,BlueJay,South Africa
INC0008925,Awaiting User Info,True,18/3/2016 16:24,2 - Medium,2 - Medium,3 - Moderate,False,31/3/2016 11:10,5/4/2016 11:59,Emerald,Frog,South Korea
INC0006111,Awaiting User Info,True,11/3/2016 15:01,2 - Medium,2 - Medium,3 - Moderate,False,15/3/2016 00:02,24/3/2016 19:00,Emerald,Frog,Philippines
INC0009503,New,True,21/3/2016 13:56,2 - Medium,2 - Medium,3 - Moderate,False,28/3/2016 18:57,2/4/2016 18:59,Ruby,LadyBug,Portugal
INC0007520,New,True,16/3/2016 08:02,3 - Low,3 - Low,4 - Low,False,17/3/2016 11:30,24/3/2016 19:01,Sapphire,Glaucus,Japan
